Accession_number	Start	End	Prediction_method
NC_004342	414588	427017	Dimob
NC_004342	477157	491800	Dimob
NC_004342	713145	742166	Dimob
NC_004342	1004523	1027534	Dimob
NC_004342	1742210	1828760	Dimob
NC_004342	1911024	1924857	Dimob
NC_004342	2664359	2670892	Dimob
NC_004342	3039775	3055239	Dimob
NC_004342	3165489	3190325	Dimob
NC_004342	3235643	3258091	Dimob
NC_004342	3281936	3315648	Dimob
NC_004342	3381170	3395655	Dimob
NC_004342	3445042	3480522	Dimob
NC_004342	3680306	3711753	Dimob
NC_004342	3845321	3859291	Dimob
NC_004343	216334	228892	Dimob
NC_004343	301794	310997	Dimob
NC_017551	384721	398985	Dimob
NC_017551	413178	426156	Dimob
NC_017551	477130	491005	Dimob
NC_017551	592099	603575	Dimob
NC_017551	715071	741411	Dimob
NC_017551	773026	784640	Dimob
NC_017551	1003915	1027188	Dimob
NC_017551	1064460	1074504	Dimob
NC_017551	1740633	1784605	Dimob
NC_017551	1792199	1826189	Dimob
NC_017551	2662504	2668792	Dimob
NC_017551	3037218	3052682	Dimob
NC_017551	3159955	3190470	Dimob
NC_017551	3232742	3255191	Dimob
NC_017551	3278393	3312748	Dimob
NC_017551	3378270	3393330	Dimob
NC_017551	3443085	3464513	Dimob
NC_017551	3691930	3722336	Dimob
NC_017551	3857391	3871361	Dimob
NC_017552	216334	228874	Dimob
NC_017552	302636	310997	Dimob
NZ_CP006723	389146	398616	Dimob
NZ_CP006723	577501	607819	Dimob
NZ_CP006723	932653	946054	Dimob
NZ_CP006723	1670187	1688676	Dimob
NZ_CP006723	1902236	1925937	Dimob
NZ_CP006723	2541055	2577559	Dimob
NZ_CP006723	2804204	2818179	Dimob
NZ_CP006723	2867463	2878249	Dimob
NZ_CP006723	3077000	3092491	Dimob
NZ_CP006723	3111774	3118987	Dimob
NZ_CP006723	3554426	3576013	Dimob
NZ_CP006723	3689528	3698629	Dimob
NZ_CP006723	3796704	3810297	Dimob
NZ_CP006724	218071	234208	Dimob
NZ_CP006724	371843	385595	Dimob
NZ_CP011410	387086	397062	Dimob
NZ_CP011410	595491	636170	Dimob
NZ_CP011410	818069	839217	Dimob
NZ_CP011410	863865	953635	Dimob
NZ_CP011410	1034777	1047408	Dimob
NZ_CP011410	1360314	1368582	Dimob
NZ_CP011410	1886000	1909699	Dimob
NZ_CP011410	2002788	2038757	Dimob
NZ_CP011410	2385277	2393092	Dimob
NZ_CP011410	2554240	2592208	Dimob
NZ_CP011410	2673404	2746050	Dimob
NZ_CP011410	3378080	3399373	Dimob
NZ_CP011410	3900590	3915645	Dimob
NZ_CP011931	727634	750796	Dimob
NZ_CP011931	1444256	1453041	Dimob
NZ_CP011931	1780624	1811530	Dimob
NZ_CP011931	2328793	2344044	Dimob
NZ_CP011931	2765771	2778015	Dimob
NZ_CP011931	3086715	3099816	Dimob
NZ_CP011931	3162457	3187985	Dimob
NZ_CP011931	3206800	3241767	Dimob
NZ_CP011931	3278156	3288987	Dimob
NZ_CP011931	3306985	3322119	Dimob
NZ_CP011931	3609297	3648871	Dimob
NZ_CP011932	216009	236094	Dimob
NZ_CP011932	302473	312343	Dimob
NZ_CP011934	727635	750797	Dimob
NZ_CP011934	1442800	1453043	Dimob
NZ_CP011934	2328793	2344044	Dimob
NZ_CP011934	2765772	2778016	Dimob
NZ_CP011934	3086668	3099769	Dimob
NZ_CP011934	3162410	3183655	Dimob
NZ_CP011934	3206753	3241720	Dimob
NZ_CP011934	3277380	3288940	Dimob
NZ_CP011934	3306938	3322072	Dimob
NZ_CP011934	3609249	3648823	Dimob
NZ_CP011935	216008	236093	Dimob
NZ_CP011935	302472	312342	Dimob
NZ_CP012603	388848	398815	Dimob
NZ_CP012603	519916	533775	Dimob
NZ_CP012603	1054686	1074197	Dimob
NZ_CP012603	1131163	1136331	Dimob
NZ_CP012603	1822103	1846293	Dimob
NZ_CP012603	1889513	1898894	Dimob
NZ_CP012603	3064576	3170578	Dimob
NZ_CP012603	3298595	3317014	Dimob
NZ_CP012603	3583122	3613938	Dimob
NZ_CP012603	3757689	3766611	Dimob
NZ_CP012603	3918777	3933216	Dimob
NZ_CP012604	326	9968	Dimob
NZ_CP006694	572380	613635	Dimob
NZ_CP006694	752396	774708	Dimob
NZ_CP006694	878703	925953	Dimob
NZ_CP006694	1232264	1271820	Dimob
NZ_CP006694	1412518	1421412	Dimob
NZ_CP006694	1637767	1671396	Dimob
NZ_CP006694	2033755	2047606	Dimob
NZ_CP006694	2064203	2097686	Dimob
NZ_CP006694	2423667	2454510	Dimob
NZ_CP006694	2623934	2632911	Dimob
NZ_CP006694	2650970	2692939	Dimob
NZ_CP006694	2703762	2745080	Dimob
NZ_CP006695	42200	60892	Dimob
NZ_CP006695	74037	89256	Dimob
NC_018649	262501	268617	Dimob
NC_018649	454967	483332	Dimob
NC_018649	589310	638794	Dimob
NC_018649	1568153	1574174	Dimob
NC_018649	1593818	1623273	Dimob
NC_018649	1642136	1664350	Dimob
NC_018649	1675934	1703491	Dimob
NC_018649	2333970	2344389	Dimob
NZ_CP007243	267648	274731	Dimob
NZ_CP007243	438615	450003	Dimob
NZ_CP007243	1346502	1364660	Dimob
NZ_CP007243	1692617	1714857	Dimob
NC_017094	530729	567994	Dimob
NC_017094	1093387	1102483	Dimob
NC_017094	1319965	1356396	Dimob
NC_017094	1445347	1454294	Dimob
NC_010524	2395322	2411515	Dimob
NC_010524	2433337	2442881	Dimob
NC_010524	2457781	2485738	Dimob
NC_010524	3476445	3503279	Dimob
NC_010524	4626469	4657516	Dimob
NC_013192	32091	45231	Dimob
NC_013192	405399	418739	Dimob
NC_013192	962362	1049763	Dimob
NC_018673	774106	783573	Dimob
NC_018673	800543	837635	Dimob
NC_010471	79306	91700	Dimob
NC_010471	864660	956723	Dimob
NC_010471	1078344	1113780	Dimob
NC_014319	30922	80955	Dimob
NC_014319	587318	603693	Dimob
NC_014319	966921	1017138	Dimob
NC_014319	1532807	1545400	Dimob
NC_014319	1622528	1646961	Dimob
NC_014319	1850534	1875944	Dimob
NC_018631	840110	862560	Dimob
NC_018631	971787	1002341	Dimob
NC_014136	32052	102198	Dimob
NC_014136	339027	371620	Dimob
NC_014136	746319	759076	Dimob
NC_014136	1878018	1904598	Dimob
NZ_CP016598	356607	364866	Dimob
NZ_CP016598	861599	880434	Dimob
NZ_CP016598	1615935	1707594	Dimob
NC_008531	1008607	1021912	Dimob
NC_008531	1069995	1084779	Dimob
NC_008531	1118719	1133812	Dimob
NC_008531	1622758	1666548	Dimob
NC_016805	987988	1018484	Dimob
NZ_CP000574	1479770	1521953	Dimob
NZ_CP012009	12411	32758	Dimob
NZ_CP012009	71909	82974	Dimob
NZ_CP012009	635846	649294	Dimob
NZ_CP012009	1609202	1617296	Dimob
NZ_CP012009	1672427	1692336	Dimob
NZ_CP014610	991251	1015424	Dimob
NZ_CP014610	1154329	1213800	Dimob
NZ_CP014610	1585698	1612583	Dimob
NZ_CP015247	985623	992388	Dimob
NZ_CP015247	1013528	1032833	Dimob
NZ_CP015247	1603949	1630968	Dimob
NZ_CP015247	1935900	1967334	Dimob
NC_015734	1388602	1431691	Dimob
NC_019907	523644	562816	Dimob
NC_019907	683658	695447	Dimob
NC_019907	823652	888946	Dimob
NZ_CP010522	567484	588004	Dimob
NZ_CP010522	730796	743693	Dimob
NZ_CP010522	873420	942164	Dimob
NC_003212	63175	141800	Dimob
NC_003212	1245851	1276574	Dimob
NC_003212	1281621	1298484	Dimob
NC_003212	1749544	1763134	Dimob
NC_003212	2429269	2446349	Dimob
NC_003212	2599365	2623982	Dimob
NC_016011	1096110	1123683	Dimob
NC_016011	1705930	1714172	Dimob
NZ_CP007172	1142727	1173091	Dimob
NZ_CP007172	1752421	1759579	Dimob
NZ_CP009575	419011	422858	Dimob
NZ_CP009575	455544	476218	Dimob
NZ_CP009575	859801	871913	Dimob
NZ_CP009575	967592	984125	Dimob
NZ_CP009575	1972847	2003755	Dimob
NZ_CP009575	2810412	2820439	Dimob
NZ_CP009575	2836987	2860509	Dimob
NZ_CP009575	2928700	2939371	Dimob
NZ_CP009576	111572	171840	Dimob
NZ_CP009576	756498	779786	Dimob
NZ_CP009576	1033045	1049992	Dimob
NZ_CP009576	2034678	2063251	Dimob
NZ_CP009576	2891143	2921741	Dimob
NZ_CP009577	1142723	1173087	Dimob
NZ_CP009577	1752418	1759576	Dimob
NC_002973	507262	523392	Dimob
NC_002973	2088198	2100197	Dimob
NC_011660	474380	488069	Dimob
NC_011660	1373236	1424373	Dimob
NC_011660	1812147	1819843	Dimob
NC_011660	2541632	2582585	Dimob
NC_011660	2925994	2944093	Dimob
NC_013768	1256386	1288398	Dimob
NC_013768	1802067	1852898	Dimob
NC_013768	2467612	2487819	Dimob
NC_013768	2816815	2830463	Dimob
NC_013768	2871846	2878936	Dimob
NC_012488	493289	511958	Dimob
NC_012488	694562	706618	Dimob
NC_012488	2095064	2111315	Dimob
NC_013766	680336	706965	Dimob
NC_013766	1289686	1321698	Dimob
NC_013766	1835341	1886172	Dimob
NC_013766	2500886	2521093	Dimob
NC_013766	2850384	2864032	Dimob
NC_013766	2905416	2912506	Dimob
NC_017546	167006	175612	Dimob
NC_017546	495059	518946	Dimob
NC_017546	1242806	1257521	Dimob
NC_017546	2397794	2424627	Dimob
NC_017546	2765526	2775180	Dimob
NC_017547	171207	181879	Dimob
NC_017545	347012	399191	Dimob
NC_017545	507290	524070	Dimob
NC_017544	161540	172218	Dimob
NC_017544	418869	443173	Dimob
NC_017544	2305476	2361958	Dimob
NC_021829	281353	294618	Dimob
NC_021829	1011828	1042418	Dimob
NC_021829	1895809	1907962	Dimob
NC_021829	2109033	2153026	Dimob
NC_021829	2824369	2859560	Dimob
NC_021829	2865411	2884910	Dimob
NC_021830	2717	12364	Dimob
NC_021830	618814	634893	Dimob
NC_021830	1047857	1059816	Dimob
NC_021830	1364549	1406298	Dimob
NC_021830	1672172	1697816	Dimob
NC_021830	1975330	1989120	Dimob
NC_003210	351459	374596	Dimob
NC_003210	496381	520791	Dimob
NC_003210	1131558	1161675	Dimob
NC_017529	71438	110809	Dimob
NC_017529	509445	516065	Dimob
NC_017529	834002	843838	Dimob
NC_017529	1231806	1281454	Dimob
NC_017529	2167952	2181641	Dimob
NC_017529	2666841	2707226	Dimob
NC_017537	71438	110809	Dimob
NC_017537	507733	514353	Dimob
NC_017537	831959	841796	Dimob
NC_017537	1247114	1279413	Dimob
NC_017537	2165897	2179586	Dimob
NC_017537	2663807	2704192	Dimob
NC_017728	506033	524902	Dimob
NC_017728	2085024	2097017	Dimob
NC_019556	507251	523381	Dimob
NC_019556	2087829	2099828	Dimob
NC_021838	5291	23957	Dimob
NC_021838	1429218	1444304	Dimob
NC_021838	1462258	1481835	Dimob
NC_021838	2219867	2232584	Dimob
NC_021838	2746242	2760667	Dimob
NC_021823	114049	139485	Dimob
NC_021823	718384	747002	Dimob
NC_021823	1879869	1899772	Dimob
NC_021823	2599897	2610569	Dimob
NC_021824	1000284	1014934	Dimob
NC_021824	1754313	1804682	Dimob
NC_021824	2640460	2652515	Dimob
NC_021837	342194	356753	Dimob
NC_021837	395807	402897	Dimob
NC_021837	438307	454957	Dimob
NC_021837	867163	878683	Dimob
NC_021837	1075657	1092527	Dimob
NC_021837	1110708	1126531	Dimob
NC_021837	2229100	2249625	Dimob
NC_021825	3055	25826	Dimob
NC_021825	29783	54645	Dimob
NC_021825	725508	771180	Dimob
NC_021825	2555787	2565704	Dimob
NC_021826	552119	569449	Dimob
NC_021826	580382	600977	Dimob
NC_021826	664254	720917	Dimob
NC_021826	1059142	1073567	Dimob
NC_021826	1498480	1507038	Dimob
NC_021826	1994393	2012469	Dimob
NC_021826	2016738	2052357	Dimob
NC_021826	2456242	2471145	Dimob
NC_021839	256809	273574	Dimob
NC_021839	880495	903760	Dimob
NC_021839	1851237	1864612	Dimob
NC_021839	2143354	2164497	Dimob
NC_021839	2434114	2446567	Dimob
NC_021827	153558	165521	Dimob
NC_021827	470276	512030	Dimob
NC_021827	785447	811308	Dimob
NC_021827	1081104	1094894	Dimob
NC_021827	2042376	2065641	Dimob
NC_021827	2672155	2686050	Dimob
NC_021840	364817	381582	Dimob
NC_021840	988501	1012221	Dimob
NC_021840	1754702	1766665	Dimob
NC_021840	2071420	2113174	Dimob
NC_021840	2386588	2412464	Dimob
NC_021840	2682260	2696050	Dimob
NZ_CP006858	680336	706965	Dimob
NZ_CP006858	1289686	1321698	Dimob
NZ_CP006858	1835340	1886171	Dimob
NZ_CP006858	2500886	2521093	Dimob
NZ_CP006858	2850384	2864032	Dimob
NZ_CP006858	2905416	2912506	Dimob
NZ_CP006874	77226	100375	Dimob
NZ_CP006874	117664	136844	Dimob
NZ_CP006874	2121668	2133184	Dimob
NZ_CP006874	2334196	2380205	Dimob
NZ_CP006859	680336	706965	Dimob
NZ_CP006859	1289686	1321698	Dimob
NZ_CP006859	1835340	1886171	Dimob
NZ_CP006859	2500886	2521093	Dimob
NZ_CP006859	2850384	2864032	Dimob
NZ_CP006859	2905416	2912506	Dimob
NZ_CP006860	680336	706965	Dimob
NZ_CP006860	1289686	1321698	Dimob
NZ_CP006860	1835340	1886171	Dimob
NZ_CP006860	2500886	2521093	Dimob
NZ_CP006860	2850384	2864032	Dimob
NZ_CP006860	2905416	2912506	Dimob
NZ_CP006861	1256389	1287288	Dimob
NZ_CP006861	1800922	1851753	Dimob
NZ_CP006861	2466468	2486675	Dimob
NZ_CP006861	2815966	2829614	Dimob
NZ_CP006861	2870998	2878088	Dimob
NZ_CP006862	1253644	1276087	Dimob
NZ_CP006862	1797100	1847931	Dimob
NZ_CP006862	2462646	2482853	Dimob
NZ_CP006862	2812111	2825759	Dimob
NZ_CP006862	2867143	2874233	Dimob
NZ_CP007160	12446	36557	Dimob
NZ_CP007160	2900625	2947915	Dimob
NZ_CP007210	1497953	1509952	Dimob
NZ_CP007210	1710496	1756505	Dimob
NZ_CP007210	2858234	2874364	Dimob
NZ_HG813249	451857	461610	Dimob
NZ_HG813249	1521210	1549965	Dimob
NZ_HG813249	1694611	1753643	Dimob
NZ_HG813249	1842368	1858775	Dimob
NZ_HG813249	2195048	2210346	Dimob
NC_022568	161547	172225	Dimob
NC_022568	1223604	1237070	Dimob
NC_022568	1245119	1269230	Dimob
NZ_CP007492	507251	523381	Dimob
NZ_CP007492	2087829	2099828	Dimob
NZ_HG813247	1231246	1262165	Dimob
NZ_HG813247	2352482	2383350	Dimob
NZ_HG813247	2390419	2409910	Dimob
NZ_CP007600	162901	174864	Dimob
NZ_CP007600	479601	521355	Dimob
NZ_CP007600	1050282	1059732	Dimob
NZ_CP007600	2006397	2029661	Dimob
NZ_CP007600	2636176	2648178	Dimob
NZ_CP009258	792925	807664	Dimob
NZ_CP009258	1870507	1884155	Dimob
NZ_CP009258	1925539	1932629	Dimob
NZ_CP009258	2591294	2608170	Dimob
NZ_CP009258	2827853	2867749	Dimob
NZ_CP009897	506603	522733	Dimob
NZ_CP009897	2087524	2099523	Dimob
NZ_CP010346	509992	519374	Dimob
NZ_CP010346	1126298	1149894	Dimob
NZ_CP010346	2096161	2106092	Dimob
NZ_CP010346	2634573	2647026	Dimob
NZ_CP011004	612618	631288	Dimob
NZ_CP011004	813892	825948	Dimob
NZ_CP011004	2215072	2229426	Dimob
NZ_CP011398	504891	518370	Dimob
NZ_CP011398	1257681	1284728	Dimob
NZ_CP011398	1323044	1379105	Dimob
NZ_CP011398	2187973	2200050	Dimob
NZ_CP011398	2441888	2479186	Dimob
NZ_CP011398	2486305	2499793	Dimob
NZ_CP011397	170911	181590	Dimob
NZ_CP011397	492771	511435	Dimob
NZ_CP011397	1230027	1260498	Dimob
NZ_CP007689	164575	175254	Dimob
NZ_CP007689	2057785	2070713	Dimob
NZ_CP007689	2608159	2642111	Dimob
NZ_CP007688	161547	172225	Dimob
NZ_CP007688	1223722	1268958	Dimob
NZ_CP007688	2349156	2367388	Dimob
NZ_CP007688	2385600	2405922	Dimob
NZ_CP007687	163725	174399	Dimob
NZ_CP007687	473928	491848	Dimob
NZ_CP007687	1214122	1244594	Dimob
NZ_CP007686	504101	518751	Dimob
NZ_CP007686	1136523	1174180	Dimob
NZ_CP007686	2122972	2135049	Dimob
NZ_CP007685	161548	172226	Dimob
NZ_CP007685	1224409	1267886	Dimob
NZ_CP007685	2348087	2405551	Dimob
NZ_CP007684	161547	172225	Dimob
NZ_CP007684	712719	754731	Dimob
NZ_CP012021	526596	537400	Dimob
NZ_CP012021	2121798	2135925	Dimob
NZ_CP009242	410718	417753	Dimob
NZ_CP009242	468609	477407	Dimob
NZ_CP009242	795689	805525	Dimob
NZ_CP009242	2107277	2120966	Dimob
NZ_CP009242	2606195	2649389	Dimob
NZ_CP013285	83699	95698	Dimob
NZ_CP013285	296230	342239	Dimob
NZ_CP013285	1444327	1460457	Dimob
NZ_CP013286	212493	218203	Dimob
NZ_CP013287	1860847	1866557	Dimob
NZ_CP013288	1010238	1023503	Dimob
NZ_CP013288	2585780	2597933	Dimob
NZ_CP013288	2798459	2844468	Dimob
NZ_CP013289	1418502	1431767	Dimob
NZ_CP013289	1867200	1878813	Dimob
NZ_CP013289	2547514	2593186	Dimob
NZ_CP013289	2795394	2807066	Dimob
NZ_CP013722	1077997	1082635	Dimob
NZ_CP013722	1347670	1362233	Dimob
NZ_CP013722	1932637	1955528	Dimob
NZ_CP013723	1665445	1684502	Dimob
NZ_CP013723	1709971	1723744	Dimob
NZ_CP013723	2428276	2438950	Dimob
NZ_CP013723	2752319	2770354	Dimob
NZ_CP013724	909827	940695	Dimob
NZ_CP013724	947764	967255	Dimob
NZ_CP013724	1672657	1681267	Dimob
NZ_CP013724	2740764	2771202	Dimob
NZ_CP013919	1255262	1287829	Dimob
NZ_CP013919	2723019	2737581	Dimob
NZ_CP013919	2778401	2785491	Dimob
NZ_CP014252	504869	518426	Dimob
NZ_CP014252	699771	714697	Dimob
NZ_CP014252	1792384	1849046	Dimob
NZ_CP014252	2187576	2199631	Dimob
NZ_CP014252	2441470	2480214	Dimob
NZ_CP014252	2485330	2499780	Dimob
NZ_CP014250	64229	90203	Dimob
NZ_CP014250	527443	542093	Dimob
NZ_CP014250	1281548	1294088	Dimob
NZ_CP014250	1305265	1326291	Dimob
NZ_CP014250	2167172	2179227	Dimob
NZ_CP014261	161548	172226	Dimob
NZ_CP014261	316539	373956	Dimob
NZ_CP014790	161548	172226	Dimob
NZ_CP014790	316131	373548	Dimob
NZ_CP014790	658822	682779	Dimob
NZ_CP011345	432490	441098	Dimob
NZ_CP011345	760933	777819	Dimob
NZ_CP011345	1509059	1530136	Dimob
NZ_CP011345	2049559	2107130	Dimob
NZ_CP011345	2688704	2746869	Dimob
NZ_CP016213	706253	757006	Dimob
NZ_CP016213	1844359	1899846	Dimob
NZ_CP016213	2057731	2075835	Dimob
NZ_CP018685	521073	537949	Dimob
NZ_CP018685	1153984	1203495	Dimob
NZ_CP018685	1717139	1747694	Dimob
NZ_CP019164	521073	537949	Dimob
NZ_CP019164	1153985	1203496	Dimob
NZ_CP019164	1717137	1746337	Dimob
NZ_CP019165	521073	537949	Dimob
NZ_CP019165	1153984	1203495	Dimob
NZ_CP019165	1717137	1747691	Dimob
NZ_CP019167	521073	537949	Dimob
NZ_CP019167	1153984	1203495	Dimob
NZ_CP019167	1717137	1747691	Dimob
NZ_CP019167	2331870	2356570	Dimob
NZ_CP019170	521073	537949	Dimob
NZ_CP019170	1153984	1203495	Dimob
NZ_CP019170	1717136	1747690	Dimob
NC_013891	1151095	1179747	Dimob
NC_013891	1636647	1670027	Dimob
NC_008555	541438	546956	Dimob
NC_008555	797761	834109	Dimob
NC_008555	1208997	1217763	Dimob
NC_008555	1228969	1232753	Dimob
NZ_CP010820	275240	291004	Dimob
NZ_CP010820	655970	681940	Dimob
NZ_CP010820	956697	978249	Dimob
NZ_CP010820	2122615	2151019	Dimob
NZ_CP010820	2428687	2433575	Dimob
NZ_CP010820	2669490	2690011	Dimob
NZ_CP010820	4497433	4506657	Dimob
NZ_CP014643	6647	91942	Dimob
NZ_CP014643	1788698	1796683	Dimob
NZ_CP014643	1933497	1955676	Dimob
NZ_CP014643	2378675	2398177	Dimob
NZ_CP014643	2705748	2734610	Dimob
NZ_CP014643	3002445	3020962	Dimob
NZ_CP014643	3338874	3344195	Dimob
NZ_CP014643	3816215	3833648	Dimob
NZ_CP014643	3965610	3974420	Dimob
NZ_CP014856	1300459	1397625	Dimob
NZ_CP014856	2073879	2081601	Dimob
NZ_CP014856	2218479	2234237	Dimob
NZ_CP014856	2773186	2814425	Dimob
NZ_CP014856	3027173	3043686	Dimob
NZ_CP014856	3313814	3341953	Dimob
NZ_CP014856	3651403	3668858	Dimob
NZ_CP014856	4091062	4115548	Dimob
NZ_CP014856	4251119	4259034	Dimob
NZ_CP014856	4513003	4533283	Dimob
NZ_CP015224	522421	530143	Dimob
NZ_CP015224	667021	682779	Dimob
NZ_CP015224	1221729	1262968	Dimob
NZ_CP015224	1475715	1492228	Dimob
NZ_CP015224	1528440	1564595	Dimob
NZ_CP015224	1762356	1790496	Dimob
NZ_CP015224	2099946	2117401	Dimob
NZ_CP015224	2539606	2564092	Dimob
NZ_CP015224	2699664	2707579	Dimob
NZ_CP015224	2961549	2981829	Dimob
NZ_CP015224	4402154	4499320	Dimob
NZ_CP017560	1079749	1091005	Dimob
NZ_CP017560	1458779	1483695	Dimob
NZ_CP017560	2176126	2243502	Dimob
NZ_CP011129	481566	648044	Dimob
NZ_CP011129	1446539	1486242	Dimob
NZ_CP011129	3526730	3539618	Dimob
NZ_CP011129	5640953	5749743	Dimob
NC_011999	202628	244760	Dimob
NC_011999	996937	1051373	Dimob
NC_011999	1506955	1518044	Dimob
NC_011999	1625987	1656169	Dimob
NC_008576	784758	793012	Dimob
NC_008576	1041544	1071639	Dimob
NC_008576	1410494	1419826	Dimob
NC_008576	1524165	1670848	Dimob
NC_008576	2440208	2472104	Dimob
NC_008576	2490967	2542853	Dimob
NC_008576	2551313	2561034	Dimob
NC_008576	3230087	3365112	Dimob
NC_008576	3412608	3617602	Dimob
NC_008576	3815126	3823241	Dimob
NC_008576	3955842	3961279	Dimob
NC_008576	4094422	4107011	Dimob
NC_023065	8449	53568	Dimob
NC_023065	278623	299297	Dimob
NC_023065	357787	378276	Dimob
NC_023065	676603	717730	Dimob
NC_023065	739895	745714	Dimob
NC_023065	1324599	1334071	Dimob
NC_023065	1876036	1882761	Dimob
NC_023065	1997739	2013187	Dimob
NC_023065	2042895	2083066	Dimob
NC_023065	2404771	2486539	Dimob
NC_023065	2504832	2535709	Dimob
NC_023065	2634926	2704919	Dimob
NC_023065	2710366	2760199	Dimob
NC_023065	2847137	2866144	Dimob
NC_023065	3025204	3037994	Dimob
NC_023065	3130998	3172958	Dimob
NC_023065	3406960	3435374	Dimob
NC_023065	3848685	3897916	Dimob
NC_023065	4101655	4122926	Dimob
NC_023065	4217918	4229480	Dimob
NC_007626	427303	450922	Dimob
NC_007626	504095	544666	Dimob
NC_007626	695945	710666	Dimob
NC_007626	970260	992298	Dimob
NC_007626	1010231	1025334	Dimob
NC_007626	1634687	1658124	Dimob
NC_007626	1865830	1875438	Dimob
NC_007626	2071182	2086328	Dimob
NC_007626	2212306	2220262	Dimob
NC_007626	2235401	2257375	Dimob
NC_007626	2291468	2306073	Dimob
NC_007626	3368301	3410352	Dimob
NC_007626	3590930	3595421	Dimob
NC_007626	3603174	3628576	Dimob
NC_007626	4002539	4009622	Dimob
NC_007626	4022050	4029233	Dimob
NC_007626	4138592	4193273	Dimob
NC_007626	4436754	4455231	Dimob
NC_007626	4681937	4703830	Dimob
NC_007626	4923973	4932752	Dimob
NZ_CP014546	3510	69577	Dimob
NZ_CP014546	491762	515877	Dimob
NZ_CP014546	1444359	1502499	Dimob
NZ_CP014546	1704010	1716156	Dimob
NZ_CP014546	1834604	1849059	Dimob
NZ_CP014546	4478870	4514181	Dimob
NZ_CP014546	6806934	6848318	Dimob
NC_015520	62974	95058	Dimob
NC_015520	590265	630169	Dimob
NC_015520	2546691	2605883	Dimob
NC_015520	2615478	2656721	Dimob
NC_015520	2669861	2690625	Dimob
NC_015520	2947304	3035926	Dimob
NC_015520	3059141	3090163	Dimob
NC_020833	907056	911118	Dimob
NC_020833	976072	987168	Dimob
NC_020833	1241835	1246253	Dimob
NC_020833	1313242	1318878	Dimob
NC_020833	1412918	1431832	Dimob
NC_020833	1436886	1443538	Dimob
NC_020833	1465198	1482485	Dimob
NC_020833	1563306	1617541	Dimob
NC_020833	1735000	1793043	Dimob
NC_020833	2451157	2476551	Dimob
NC_020834	256547	276725	Dimob
NC_020834	359894	373351	Dimob
NC_020834	901123	959007	Dimob
NC_020834	1076380	1129391	Dimob
NC_020834	1503993	1509629	Dimob
NC_020834	1589690	1606848	Dimob
NC_020834	1666586	1673156	Dimob
NC_020834	1685897	1698303	Dimob
NC_020834	1714387	1737563	Dimob
NC_021082	749858	770506	Dimob
NC_021082	1432230	1439020	Dimob
NC_021082	1449705	1491696	Dimob
NC_021082	1612330	1623625	Dimob
NC_021082	1638952	1645019	Dimob
NC_021082	1675291	1695141	Dimob
NC_021082	1924295	1931171	Dimob
NC_021082	2000908	2018213	Dimob
NC_021082	2099034	2190419	Dimob
NC_021082	2384310	2393937	Dimob
NC_021082	2413113	2418879	Dimob
NC_021739	1654	11649	Dimob
NC_021739	90240	106331	Dimob
NC_021739	129069	135926	Dimob
NC_021739	140716	150863	Dimob
NC_021739	459997	480553	Dimob
NC_021739	485607	492259	Dimob
NC_021739	510928	515959	Dimob
NC_021739	628949	640244	Dimob
NC_021739	702095	711722	Dimob
NC_021739	1822818	1843466	Dimob
NC_021739	2519181	2546195	Dimob
NC_021743	2718	9758	Dimob
NC_021743	94618	110708	Dimob
