contigName	contigLen	totalAvgDepth	metaspades_perc100_sorted.bam	metaspades_perc100_sorted.bam-var
NODE_27241_length_517_cov_2.348485	517	2.87466	2.87466	0.497908
NODE_27242_length_517_cov_2.318182	517	3.65668	3.65668	1.78345
NODE_27243_length_517_cov_2.274892	517	3.51226	3.51226	1.15764
NODE_27244_length_517_cov_2.259740	517	2.9891	2.9891	1.36054
NODE_27245_length_517_cov_2.257576	517	2.97003	2.97003	1.35156
NODE_27246_length_517_cov_2.225108	517	2.21798	2.21798	0.334866
NODE_27247_length_517_cov_2.225108	517	3.51226	3.51226	2.08114
NODE_27248_length_517_cov_2.168831	517	2.72752	2.72752	1.64686
NODE_27249_length_517_cov_2.082251	517	3.51499	3.51499	1.43078
NODE_27250_length_517_cov_2.075758	517	2.22071	2.22071	0.320007
NODE_27251_length_517_cov_2.075758	517	2.37602	2.37602	1.00029
NODE_27252_length_517_cov_2.067100	517	2.88011	2.88011	1.20963
NODE_27253_length_517_cov_1.978355	517	2.73842	2.73842	0.352155
NODE_27254_length_517_cov_1.967532	517	2.97548	2.97548	0.745298
NODE_27255_length_517_cov_1.943723	517	2.88556	2.88556	0.511457
NODE_27256_length_517_cov_1.922078	517	2.83924	2.83924	1.45223
NODE_27257_length_517_cov_1.902597	517	2.18256	2.18256	0.608656
NODE_27258_length_517_cov_1.872294	517	1.65123	1.65123	0.364363
NODE_27259_length_517_cov_1.865801	517	2.22343	2.22343	0.747757
NODE_27260_length_517_cov_1.841991	517	2.84196	2.84196	1.58698
NODE_27261_length_517_cov_1.803030	517	2.27248	2.27248	0.46107
NODE_27262_length_517_cov_1.772727	517	2.9455	2.9455	1.08446
NODE_27263_length_517_cov_1.655844	517	2.11172	2.11172	0.618633
NODE_27264_length_517_cov_1.586580	517	2.6485	2.6485	0.234034
NODE_27265_length_517_cov_1.538961	517	2.10082	2.10082	0.834071
NODE_27266_length_517_cov_1.530303	517	2.19074	2.19074	0.602863
NODE_27267_length_517_cov_1.525974	517	2.18801	2.18801	0.524666
NODE_27268_length_517_cov_1.510823	517	2.31063	2.31063	0.509806
NODE_27269_length_517_cov_1.495671	517	2.15259	2.15259	0.326381
NODE_27270_length_517_cov_1.491342	517	1.63488	1.63488	0.232441
NODE_27271_length_517_cov_1.482684	517	1.62125	1.62125	0.23594
NODE_27272_length_517_cov_1.474026	517	2.31063	2.31063	0.438768
NODE_27273_length_517_cov_1.471861	517	2.10627	2.10627	0.800152
NODE_27274_length_517_cov_1.448052	517	1.81199	1.81199	0.420843
NODE_27275_length_517_cov_1.428571	517	2.14441	2.14441	0.123896
NODE_27276_length_517_cov_1.398268	517	2.21798	2.21798	0.717382
NODE_27277_length_517_cov_1.385281	517	1.79292	1.79292	0.388693
NODE_27278_length_517_cov_1.376623	517	1.63215	1.63215	0.233171
NODE_27279_length_517_cov_1.374459	517	1.69755	1.69755	0.916468
NODE_27280_length_517_cov_1.341991	517	1.77657	1.77657	1.35978
NODE_27281_length_517_cov_1.333333	517	2.31608	2.31608	0.57742
NODE_27282_length_517_cov_1.303030	517	1.61853	1.61853	0.236596
NODE_27283_length_517_cov_1.255411	517	1.54768	1.54768	0.248403
NODE_27284_length_517_cov_1.216450	517	1.6267	1.6267	0.234585
NODE_27285_length_517_cov_1.160173	517	1.6267	1.6267	0.234585
NODE_27286_length_517_cov_1.134199	517	1.63215	1.63215	0.233171
NODE_27287_length_517_cov_1.010823	517	1.57766	1.57766	0.244636
NODE_27288_length_517_cov_0.980519	517	0.948229	0.948229	0.0492248
NODE_27289_length_517_cov_0.954545	517	1.63488	1.63488	0.232442
NODE_27290_length_516_cov_3.872017	516	5.83607	5.83607	2.6525
NODE_27291_length_516_cov_3.195228	516	4.75683	4.75683	1.41194
NODE_27292_length_516_cov_3.000000	516	4.60383	4.60383	2.38234
NODE_27293_length_516_cov_2.885033	516	3.60929	3.60929	2.19488
NODE_27294_length_516_cov_2.878525	516	2.90984	2.90984	0.564454
NODE_27295_length_516_cov_2.848156	516	2.89071	2.89071	0.514052
NODE_27296_length_516_cov_2.668113	516	3.55464	3.55464	1.37646
NODE_27297_length_516_cov_2.511931	516	3.68033	3.68033	2.53041
NODE_27298_length_516_cov_2.416486	516	3.5082	3.5082	0.710892
NODE_27299_length_516_cov_2.394794	516	2.29781	2.29781	0.795996
NODE_27300_length_516_cov_2.281996	516	2.83333	2.83333	0.917351
NODE_27301_length_516_cov_2.134490	516	2.83607	2.83607	0.964833
NODE_27302_length_516_cov_2.117137	516	2.24044	2.24044	0.588607
NODE_27303_length_516_cov_2.088937	516	3.45355	3.45355	1.01017
NODE_27304_length_516_cov_2.023861	516	2.97541	2.97541	1.22405
NODE_27305_length_516_cov_2.013015	516	3.00273	3.00273	1.12054
NODE_27306_length_516_cov_1.986985	516	2.93443	2.93443	1.01487
NODE_27307_length_516_cov_1.984816	516	2.93169	2.93169	1.12135
NODE_27308_length_516_cov_1.932755	516	2.28142	2.28142	0.569902
NODE_27309_length_516_cov_1.911063	516	1.81967	1.81967	0.422187
NODE_27310_length_516_cov_1.861171	516	2.82514	2.82514	1.05975
NODE_27311_length_516_cov_1.859002	516	2.71585	2.71585	1.52452
NODE_27312_length_516_cov_1.848156	516	1.75137	1.75137	1.09143
NODE_27313_length_516_cov_1.837310	516	2.55464	2.55464	0.291527
NODE_27314_length_516_cov_1.804772	516	1.6612	1.6612	1.26024
NODE_27315_length_516_cov_1.776573	516	2.14481	2.14481	0.326919
NODE_27316_length_516_cov_1.765727	516	2.20219	2.20219	0.485035
NODE_27317_length_516_cov_1.744035	516	2.25683	2.25683	0.580432
NODE_27318_length_516_cov_1.728850	516	2.2459	2.2459	0.51471
NODE_27319_length_516_cov_1.611714	516	2.28415	2.28415	0.532735
NODE_27320_length_516_cov_1.579176	516	1.5082	1.5082	0.250616
NODE_27321_length_516_cov_1.577007	516	1.69672	1.69672	1.86668
NODE_27322_length_516_cov_1.561822	516	2.27596	2.27596	0.370216
NODE_27323_length_516_cov_1.529284	516	1.81148	1.81148	1.1945
NODE_27324_length_516_cov_1.522777	516	2.27869	2.27869	0.738558
NODE_27325_length_516_cov_1.457701	516	2.20492	2.20492	0.481182
NODE_27326_length_516_cov_1.453362	516	2.2623	2.2623	0.544712
NODE_27327_length_516_cov_1.436009	516	2.2377	2.2377	0.461149
NODE_27328_length_516_cov_1.425163	516	2.22951	2.22951	0.566359
NODE_27329_length_516_cov_1.420824	516	1.63115	1.63115	0.233438
NODE_27330_length_516_cov_1.412148	516	2.3224	2.3224	0.646455
NODE_27331_length_516_cov_1.392625	516	2.31967	2.31967	0.826297
NODE_27332_length_516_cov_1.379610	516	1.63115	1.63115	0.233438
NODE_27333_length_516_cov_1.373102	516	1.63934	1.63934	0.231215
NODE_27334_length_516_cov_1.370933	516	2.09563	2.09563	0.0867209
NODE_27335_length_516_cov_1.370933	516	2.16393	2.16393	0.137435
NODE_27336_length_516_cov_1.351410	516	1.63934	1.63934	0.231215
NODE_27337_length_516_cov_1.334056	516	0.95082	0.95082	0.0468897
NODE_27338_length_516_cov_1.314534	516	2.31694	2.31694	0.573245
NODE_27339_length_516_cov_1.314534	516	0.967213	0.967213	0.0317987
NODE_27340_length_516_cov_1.266811	516	1.59016	1.59016	0.242534
NODE_27341_length_516_cov_1.227766	516	1.61749	1.61749	0.236844
NODE_27342_length_516_cov_1.212581	516	1.63934	1.63934	0.231215
NODE_27343_length_516_cov_1.197397	516	1.63388	1.63388	0.232711
NODE_27344_length_516_cov_1.169197	516	2.06831	2.06831	0.0638145
NODE_27345_length_516_cov_1.162690	516	1.62842	1.62842	0.234149
NODE_27346_length_516_cov_1.151844	516	1.62842	1.62842	0.234149
NODE_27347_length_516_cov_1.147505	516	1.57104	1.57104	0.245624
NODE_27348_length_516_cov_1.145336	516	2.2459	2.2459	0.553067
NODE_27349_length_516_cov_1.145336	516	1.63388	1.63388	0.232712
NODE_27350_length_516_cov_1.132321	516	2.29508	2.29508	0.597619
NODE_27351_length_516_cov_1.119306	516	1.63934	1.63934	0.231215
NODE_27352_length_516_cov_1.104121	516	0.942623	0.942623	0.0542331
NODE_27353_length_516_cov_1.093275	516	1.63388	1.63388	0.232712
NODE_27354_length_516_cov_1.067245	516	1.63934	1.63934	0.231215
NODE_27355_length_516_cov_1.036876	516	1.58743	1.58743	0.243019
NODE_27356_length_515_cov_3.589130	515	4.96164	4.96164	2.80621
NODE_27357_length_515_cov_3.286957	515	4.78904	4.78904	2.53505
NODE_27358_length_515_cov_3.260870	515	4.12055	4.12055	1.18323
NODE_27359_length_515_cov_3.171739	515	3.51233	3.51233	2.5912
NODE_27360_length_515_cov_2.889130	515	3.24384	3.24384	0.613456
NODE_27361_length_515_cov_2.884783	515	4.2411	4.2411	4.15051
NODE_27362_length_515_cov_2.871739	515	4.2274	4.2274	1.43441
NODE_27363_length_515_cov_2.858696	515	4.17808	4.17808	2.03688
NODE_27364_length_515_cov_2.845652	515	3.90685	3.90685	0.617673
NODE_27365_length_515_cov_2.830435	515	3.56438	3.56438	1.98279
NODE_27366_length_515_cov_2.691304	515	3.46027	3.46027	0.908444
NODE_27367_length_515_cov_2.678261	515	2.98082	2.98082	0.903476
NODE_27368_length_515_cov_2.650000	515	3.61096	3.61096	2.16142
NODE_27369_length_515_cov_2.521739	515	2.93973	2.93973	1.51833
NODE_27370_length_515_cov_2.495652	515	3.29589	3.29589	0.46166
NODE_27371_length_515_cov_2.463043	515	2.76438	2.76438	1.41686
NODE_27372_length_515_cov_2.419565	515	3.58904	3.58904	1.5834
NODE_27373_length_515_cov_2.371739	515	2.81918	2.81918	1.14853
NODE_27374_length_515_cov_2.341304	515	3.59452	3.59452	0.95052
NODE_27375_length_515_cov_2.332609	515	3.39452	3.39452	1.01425
NODE_27376_length_515_cov_2.317391	515	2.85753	2.85753	1.19943
NODE_27377_length_515_cov_2.217391	515	2.65205	2.65205	0.271459
NODE_27378_length_515_cov_2.208696	515	3.16438	3.16438	2.20367
NODE_27379_length_515_cov_2.139130	515	3.00548	3.00548	1.34063
NODE_27380_length_515_cov_2.104348	515	3.03836	3.03836	2.42709
NODE_27381_length_515_cov_2.091304	515	3.44932	3.44932	1.03932
NODE_27382_length_515_cov_2.078261	515	2.89041	2.89041	1.18026
NODE_27383_length_515_cov_2.041304	515	2.25753	2.25753	0.543383
NODE_27384_length_515_cov_2.026087	515	2.37534	2.37534	2.30654
NODE_27385_length_515_cov_2.000000	515	2.28219	2.28219	0.895423
NODE_27386_length_515_cov_1.956522	515	2.98356	2.98356	0.615114
NODE_27387_length_515_cov_1.934783	515	2.2411	2.2411	0.183472
NODE_27388_length_515_cov_1.930435	515	2.94795	2.94795	0.928604
NODE_27389_length_515_cov_1.904348	515	2.13151	2.13151	0.268374
NODE_27390_length_515_cov_1.878261	515	3.00274	3.00274	1.61263
NODE_27391_length_515_cov_1.869565	515	2.24932	2.24932	0.610749
NODE_27392_length_515_cov_1.854348	515	1.93425	1.93425	0.111049
NODE_27393_length_515_cov_1.850000	515	2.83562	2.83562	1.95092
NODE_27394_length_515_cov_1.841304	515	2.25479	2.25479	0.596988
NODE_27395_length_515_cov_1.786957	515	2.34521	2.34521	0.583803
NODE_27396_length_515_cov_1.769565	515	1.84384	1.84384	1.20356
NODE_27397_length_515_cov_1.758696	515	2.20548	2.20548	0.482388
NODE_27398_length_515_cov_1.682609	515	2.81918	2.81918	0.417763
NODE_27399_length_515_cov_1.656522	515	2.82466	2.82466	0.892248
NODE_27400_length_515_cov_1.652174	515	1.63288	1.63288	0.232983
NODE_27401_length_515_cov_1.563043	515	2.17534	2.17534	0.595543
NODE_27402_length_515_cov_1.541304	515	2.32603	2.32603	0.813744
NODE_27403_length_515_cov_1.536957	515	1.59452	1.59452	0.241728
NODE_27404_length_515_cov_1.519565	515	2.20274	2.20274	0.870871
NODE_27405_length_515_cov_1.443478	515	2.32329	2.32329	0.790806
NODE_27406_length_515_cov_1.408696	515	2.32877	2.32877	0.507
NODE_27407_length_515_cov_1.406522	515	2.2	2.2	0.215385
NODE_27408_length_515_cov_1.400000	515	2.30137	2.30137	0.227607
NODE_27409_length_515_cov_1.397826	515	2.19178	2.19178	0.177405
NODE_27410_length_515_cov_1.371739	515	2.21918	2.21918	0.435345
NODE_27411_length_515_cov_1.367391	515	2.13425	2.13425	0.841819
NODE_27412_length_515_cov_1.365217	515	2.22192	2.22192	0.403914
NODE_27413_length_515_cov_1.360870	515	2.25479	2.25479	0.596989
NODE_27414_length_515_cov_1.339130	515	1.63836	1.63836	0.231492
NODE_27415_length_515_cov_1.308696	515	1.59178	1.59178	0.242239
NODE_27416_length_515_cov_1.208696	515	1.6411	1.6411	0.230724
NODE_27417_length_515_cov_1.197826	515	2.18356	2.18356	0.39753
NODE_27418_length_515_cov_1.178261	515	1.6411	1.6411	0.230725
NODE_27419_length_515_cov_1.169565	515	1.52877	1.52877	0.249857
NODE_27420_length_515_cov_1.150000	515	1.63562	1.63562	0.232244
NODE_27421_length_515_cov_1.128261	515	1.64384	1.64384	0.229942
NODE_27422_length_514_cov_4.398693	514	4.52473	4.52473	3.64954
NODE_27423_length_514_cov_3.455338	514	5.74176	5.74176	5.09566
NODE_27424_length_514_cov_3.298475	514	4.65934	4.65934	1.47041
NODE_27425_length_514_cov_3.145969	514	4.36813	4.36813	3.02112
NODE_27426_length_514_cov_2.825708	514	3.60989	3.60989	5.08157
NODE_27427_length_514_cov_2.777778	514	3.48626	3.48626	1.91992
NODE_27428_length_514_cov_2.522876	514	3.61264	3.61264	1.14706
NODE_27429_length_514_cov_2.509804	514	3.53571	3.53571	0.833432
NODE_27430_length_514_cov_2.481481	514	3.51648	3.51648	0.751793
NODE_27431_length_514_cov_2.431373	514	2.32692	2.32692	0.518171
NODE_27432_length_514_cov_2.431373	514	3.57418	3.57418	0.895312
NODE_27433_length_514_cov_2.429194	514	3.14286	3.14286	1.41755
NODE_27434_length_514_cov_2.246187	514	2.81868	2.81868	0.925709
NODE_27435_length_514_cov_2.187364	514	3.47527	3.47527	0.613712
NODE_27436_length_514_cov_2.180828	514	3.27747	3.27747	2.3498
NODE_27437_length_514_cov_2.141612	514	2.26648	2.26648	0.48802
NODE_27438_length_514_cov_2.091503	514	2.93681	2.93681	0.902337
NODE_27439_length_514_cov_2.082789	514	2.31044	2.31044	0.363418
NODE_27440_length_514_cov_2.065359	514	3.01099	3.01099	1.39933
NODE_27441_length_514_cov_2.043573	514	2.85989	2.85989	1.04092
NODE_27442_length_514_cov_2.030501	514	2.07692	2.07692	0.0712013
NODE_27443_length_514_cov_1.956427	514	2.46978	2.46978	0.86685
NODE_27444_length_514_cov_1.895425	514	2.83242	2.83242	1.12611
NODE_27445_length_514_cov_1.864924	514	2.22527	2.22527	0.725973
NODE_27446_length_514_cov_1.840959	514	2.43132	2.43132	0.989758
NODE_27447_length_514_cov_1.821351	514	2.24451	2.24451	0.444184
NODE_27448_length_514_cov_1.814815	514	2.96429	2.96429	0.789355
NODE_27449_length_514_cov_1.810458	514	1.13736	1.13736	0.43838
NODE_27450_length_514_cov_1.810458	514	2.28297	2.28297	0.368744
NODE_27451_length_514_cov_1.745098	514	2.33242	2.33242	0.646769
NODE_27452_length_514_cov_1.736383	514	2.30769	2.30769	0.345834
NODE_27453_length_514_cov_1.725490	514	2.19231	2.19231	0.745285
NODE_27454_length_514_cov_1.708061	514	1.62088	1.62088	0.236036
NODE_27455_length_514_cov_1.699346	514	2.32143	2.32143	0.279319
NODE_27456_length_514_cov_1.657952	514	2.33242	2.33242	0.48148
NODE_27457_length_514_cov_1.603486	514	2.23626	2.23626	0.213999
NODE_27458_length_514_cov_1.594771	514	2.33242	2.33242	0.602691
NODE_27459_length_514_cov_1.570806	514	2.96703	2.96703	0.847392
NODE_27460_length_514_cov_1.551198	514	2.32143	2.32143	0.439099
NODE_27461_length_514_cov_1.546841	514	2.32967	2.32967	0.298731
NODE_27462_length_514_cov_1.529412	514	2.15659	2.15659	0.5126
NODE_27463_length_514_cov_1.516340	514	1.78846	1.78846	0.371106
NODE_27464_length_514_cov_1.507625	514	1.62088	1.62088	0.236037
NODE_27465_length_514_cov_1.498911	514	1.74451	1.74451	1.00617
NODE_27466_length_514_cov_1.472767	514	2.22527	2.22527	0.599252
NODE_27467_length_514_cov_1.420479	514	1.64835	1.64835	0.22862
NODE_27468_length_514_cov_1.400871	514	2.32967	2.32967	0.453
NODE_27469_length_514_cov_1.385621	514	2.29396	2.29396	0.32933
NODE_27470_length_514_cov_1.383442	514	2.25275	2.25275	0.189386
NODE_27471_length_514_cov_1.374728	514	1.63736	1.63736	0.231768
NODE_27472_length_514_cov_1.344227	514	2.23352	2.23352	0.284162
NODE_27473_length_514_cov_1.250545	514	0.997253	0.997253	0.966933
NODE_27474_length_514_cov_1.213508	514	1.58516	1.58516	0.243416
NODE_27475_length_514_cov_1.202614	514	0.953297	0.953297	0.0446449
NODE_27476_length_514_cov_1.198257	514	1.64286	1.64286	0.230225
NODE_27477_length_514_cov_1.196078	514	1.6456	1.6456	0.229429
NODE_27478_length_514_cov_1.176471	514	1.64835	1.64835	0.22862
NODE_27479_length_514_cov_1.163399	514	1.64286	1.64286	0.230223
NODE_27480_length_514_cov_1.152505	514	1.64286	1.64286	0.230225
NODE_27481_length_514_cov_1.143791	514	1.64835	1.64835	0.22862
NODE_27482_length_514_cov_1.111111	514	1.6456	1.6456	0.229429
NODE_27483_length_514_cov_1.106754	514	0.961538	0.961538	0.0370841
NODE_27484_length_514_cov_1.091503	514	1.63736	1.63736	0.231768
NODE_27485_length_514_cov_1.054466	514	1.61538	1.61538	0.237339
NODE_27486_length_514_cov_1.030501	514	1.53846	1.53846	0.249206
NODE_27487_length_514_cov_0.978214	514	1.60714	1.60714	0.239176
NODE_27488_length_513_cov_3.327511	513	4.81543	4.81543	2.71998
NODE_27489_length_513_cov_3.183406	513	4.19559	4.19559	2.25169
NODE_27490_length_513_cov_3.089520	513	4.42149	4.42149	3.02904
NODE_27491_length_513_cov_2.914847	513	3.58678	3.58678	1.38126
NODE_27492_length_513_cov_2.906114	513	2.45455	2.45455	0.762428
NODE_27493_length_513_cov_2.724891	513	4.12121	4.12121	3.22836
NODE_27494_length_513_cov_2.471616	513	3.58953	3.58953	2.3421
NODE_27495_length_513_cov_2.434498	513	3.63085	3.63085	1.55396
NODE_27496_length_513_cov_2.434498	513	2.53168	2.53168	0.890569
NODE_27497_length_513_cov_2.344978	513	3.55923	3.55923	2.13667
NODE_27498_length_513_cov_2.307860	513	3.61983	3.61983	2.05397
NODE_27499_length_513_cov_2.098253	513	2.84022	2.84022	1.29484
NODE_27500_length_513_cov_2.096070	513	2.84573	2.84573	1.20265
NODE_27501_length_513_cov_2.050218	513	2.93664	2.93664	0.788796
NODE_27502_length_513_cov_2.045852	513	2.28926	2.28926	0.559747
NODE_27503_length_513_cov_2.041485	513	2.95868	2.95868	0.581161
NODE_27504_length_513_cov_2.037118	513	3.00551	3.00551	1.12152
NODE_27505_length_513_cov_2.024017	513	2.98072	2.98072	1.7814
NODE_27506_length_513_cov_2.015284	513	1.85675	1.85675	0.846827
NODE_27507_length_513_cov_1.936681	513	2.90909	2.90909	1.71823
NODE_27508_length_513_cov_1.860262	513	2.8595	2.8595	1.19291
NODE_27509_length_513_cov_1.836245	513	2.90358	2.90358	1.30283
NODE_27510_length_513_cov_1.827511	513	3.01928	3.01928	1.19576
NODE_27511_length_513_cov_1.781659	513	2.95868	2.95868	0.625361
NODE_27512_length_513_cov_1.775109	513	2.16804	2.16804	0.560082
NODE_27513_length_513_cov_1.768559	513	2.25069	2.25069	0.36516
NODE_27514_length_513_cov_1.700873	513	2.36088	2.36088	1.25339
NODE_27515_length_513_cov_1.602620	513	1.64738	1.64738	0.228909
NODE_27516_length_513_cov_1.569869	513	2.22865	2.22865	0.906136
NODE_27517_length_513_cov_1.561135	513	2.33333	2.33333	0.427256
NODE_27518_length_513_cov_1.530568	513	2.12672	2.12672	0.785001
NODE_27519_length_513_cov_1.517467	513	2.33884	2.33884	0.611387
NODE_27520_length_513_cov_1.508734	513	2.15152	2.15152	0.907923
NODE_27521_length_513_cov_1.489083	513	2.17631	2.17631	0.460541
NODE_27522_length_513_cov_1.480349	513	1.64463	1.64463	0.229715
NODE_27523_length_513_cov_1.443231	513	2.33609	2.33609	0.555243
NODE_27524_length_513_cov_1.441048	513	2.19559	2.19559	0.157771
NODE_27525_length_513_cov_1.419214	513	2.19559	2.19559	0.378764
NODE_27526_length_513_cov_1.386463	513	1.57576	1.57576	0.244937
NODE_27527_length_513_cov_1.371179	513	1.72452	1.72452	0.271966
NODE_27528_length_513_cov_1.368996	513	2.32507	2.32507	0.220004
NODE_27529_length_513_cov_1.351528	513	2.17631	2.17631	0.897004
NODE_27530_length_513_cov_1.299127	513	1.49587	1.49587	0.250674
NODE_27531_length_513_cov_1.244541	513	1.84022	1.84022	0.54346
NODE_27532_length_513_cov_1.242358	513	1.15702	1.15702	0.414502
NODE_27533_length_513_cov_1.235808	513	1.65289	1.65289	0.22725
NODE_27534_length_513_cov_1.209607	513	1.16253	1.16253	0.252515
NODE_27535_length_513_cov_1.172489	513	1.60331	1.60331	0.239989
NODE_27536_length_513_cov_1.150655	513	1.65289	1.65289	0.22725
NODE_27537_length_513_cov_1.135371	513	1.61708	1.61708	0.236946
NODE_27538_length_513_cov_1.102620	513	0.476584	0.476584	0.250141
NODE_27539_length_513_cov_1.089520	513	1.65289	1.65289	0.22725
NODE_27540_length_513_cov_1.080786	513	1.63361	1.63361	0.232789
NODE_27541_length_513_cov_1.076419	513	0.955923	0.955923	0.0422507
NODE_27542_length_513_cov_1.072052	513	1.59229	1.59229	0.24215
NODE_27543_length_513_cov_1.065502	513	1.57576	1.57576	0.244937
NODE_27544_length_513_cov_1.039301	513	1.1708	1.1708	0.744229
NODE_27545_length_513_cov_1.032751	513	1.63085	1.63085	0.233521
NODE_27546_length_513_cov_1.002183	513	1.64187	1.64187	0.230507
NODE_27547_length_513_cov_0.927948	513	1.65014	1.65014	0.228087
NODE_27548_length_512_cov_465.466083	512	326.492	326.492	10074.8
NODE_27549_length_512_cov_3.954048	512	5.50829	5.50829	3.56917
NODE_27550_length_512_cov_3.201313	512	4.01105	4.01105	1.40154
NODE_27551_length_512_cov_3.172867	512	4.08287	4.08287	1.99865
NODE_27552_length_512_cov_3.056893	512	3.51934	3.51934	0.94284
NODE_27553_length_512_cov_2.862144	512	3.48619	3.48619	3.06491
NODE_27554_length_512_cov_2.835886	512	3.49724	3.49724	1.09279
NODE_27555_length_512_cov_2.803063	512	4.21547	4.21547	1.14458
NODE_27556_length_512_cov_2.761488	512	3.71547	3.71547	2.63627
NODE_27557_length_512_cov_2.761488	512	4.07182	4.07182	1.12502
NODE_27558_length_512_cov_2.719912	512	3.03867	3.03867	1.46664
NODE_27559_length_512_cov_2.717724	512	4.14365	4.14365	2.72169
NODE_27560_length_512_cov_2.573304	512	1.17403	1.17403	0.509795
NODE_27561_length_512_cov_2.540481	512	3.38674	3.38674	1.37357
NODE_27562_length_512_cov_2.470460	512	3.00829	3.00829	1.3545
